-34.9275,-56.1589
-34.9275,-56.1591
-34.9275,-56.159
-34.9275,-56.161
-34.9275,-56.1597
-34.9275,-56.1592
-34.9275,-56.1604
-34.9275,-56.159
-34.9275,-56.16
-34.9275,-56.1609
-34.9275,-56.1586
-34.9274,-56.1585
-34.9274,-56.1591
-34.9274,-56.1583
-34.9274,-56.1592
-34.9274,-56.16
-34.9274,-56.1592
-34.9274,-56.1587
-34.9274,-56.1598
-34.9274,-56.158
-34.9274,-56.1591
-34.9274,-56.1591
-34.9274,-56.1593
-34.9274,-56.1591
-34.9274,-56.1613
-34.9273,-56.1582
-34.9273,-56.1612
-34.9273,-56.159
-34.9273,-56.1691
-34.9273,-56.1612
-34.9273,-56.159
-34.9273,-56.1584
-34.9273,-56.1583
-34.9273,-56.1582
-34.9273,-56.1581
-34.9273,-56.1582
-34.9273,-56.1582
-34.9273,-56.1599
-34.9273,-56.159
-34.9273,-56.1583
-34.9272,-56.1594
-34.9272,-56.1593
-34.9272,-56.1582
-34.9272,-56.158
-34.9272,-56.159
-34.9272,-56.1582
-34.9272,-56.1599
-34.9272,-56.1583
-34.9272,-56.1582
-34.9272,-56.1581
-34.9272,-56.1596
-34.9272,-56.1579
-34.9272,-56.1583
-34.9272,-56.1597
-34.9272,-56.1595
-34.9272,-56.1584
-34.9272,-56.1584
-34.9271,-56.158
-34.9271,-56.1579
-34.9271,-56.1601
-34.9271,-56.1612
-34.9271,-56.1601
-34.9271,-56.1597
-34.9271,-56.1594
-34.9271,-56.1581
-34.9271,-56.1583
-34.9271,-56.1584
-34.9271,-56.1581
-34.9271,-56.158
-34.9271,-56.1582
-34.9271,-56.158
-34.9271,-56.158
-34.927,-56.1595
-34.927,-56.1578
-34.927,-56.158
-34.927,-56.1595
-34.927,-56.1615
-34.927,-56.161
-34.927,-56.1607
-34.927,-56.1606
-34.927,-56.1603
-34.927,-56.1601
-34.927,-56.1596
-34.927,-56.1595
-34.927,-56.1589
-34.927,-56.158
-34.927,-56.1578
-34.927,-56.1603
-34.927,-56.1586
-34.927,-56.1603
-34.927,-56.1607
-34.927,-56.138
-34.9269,-56.1587
-34.9269,-56.1582
-34.9269,-56.1613
-34.9269,-56.1613
-34.9269,-56.1608
-34.9269,-56.1597
-34.9269,-56.159
-34.9269,-56.1579
-34.9269,-56.1575
-34.9269,-56.1601
-34.9269,-56.1583
-34.9269,-56.1579
-34.9269,-56.1601
-34.9269,-56.1577
-34.9269,-56.1614
-34.9269,-56.1613
-34.9269,-56.1579
-34.9268,-56.1628
-34.9268,-56.159
-34.9268,-56.1495
-34.9268,-56.1385
-34.9268,-56.1587
-34.9268,-56.1601
-34.9268,-56.1583
-34.9268,-56.1612
-34.9268,-56.1608
-34.9268,-56.1599
-34.9268,-56.1578
-34.9268,-56.1613
-34.9268,-56.158
-34.9268,-56.1583
-34.9268,-56.1587
-34.9268,-56.1576
-34.9267,-56.1582
-34.9267,-56.1577
-34.9267,-56.1601
-34.9267,-56.1601
-34.9267,-56.1599
-34.9267,-56.1589
-34.9267,-56.1588
-34.9267,-56.1577
-34.9267,-56.1601
-34.9267,-56.1588
-34.9267,-56.1614
-34.9267,-56.1601
-34.9267,-56.1612
-34.9267,-56.1575
-34.9267,-56.1576
-34.9267,-56.1612
-34.9267,-56.1582
-34.9267,-56.1576
-34.9267,-56.1575
-34.9267,-56.1575
-34.9267,-56.1602
-34.9267,-56.1586
-34.9267,-56.1575
-34.9267,-56.1602
-34.9267,-56.1614
-34.9267,-56.1583
-34.9267,-56.1582
-34.9267,-56.1575
-34.9266,-56.1583
-34.9266,-56.1585
-34.9266,-56.1612
-34.9266,-56.1572
-34.9266,-56.1571
-34.9266,-56.1574
-34.9266,-56.1575
-34.9266,-56.1605
-34.9266,-56.1575
-34.9266,-56.1601
-34.9266,-56.1586
-34.9266,-56.1576
-34.9266,-56.1574
-34.9266,-56.1575
-34.9266,-56.1457
-34.9266,-56.1574
-34.9266,-56.1574
-34.9266,-56.1576
-34.9266,-56.1575
-34.9266,-56.1573
-34.9265,-56.1592
-34.9265,-56.1575
-34.9265,-56.1599
-34.9265,-56.1576
-34.9265,-56.1575
-34.9265,-56.1613
-34.9265,-56.1601
-34.9265,-56.1599
-34.9265,-56.1587
-34.9265,-56.1586
-34.9265,-56.1579
-34.9265,-56.1576
-34.9265,-56.1575
-34.9265,-56.1574
-34.9265,-56.1573
-34.9265,-56.1572
-34.9265,-56.1605
-34.9265,-56.1549
-34.9265,-56.1598
-34.9265,-56.1579
-34.9265,-56.1575
-34.9265,-56.1575
-34.9265,-56.1575
-34.9265,-56.1575
-34.9265,-56.1575
-34.9264,-56.1573
-34.9264,-56.1947
-34.9264,-56.1577
-34.9264,-56.1601
-34.9264,-56.1572
-34.9264,-56.157
-34.9264,-56.1613
-34.9264,-56.1601
-34.9264,-56.1599
-34.9264,-56.1585
-34.9264,-56.1585
-34.9264,-56.1582
-34.9264,-56.1578
-34.9264,-56.1577
-34.9264,-56.1572
-34.9264,-56.1601
-34.9264,-56.1611
-34.9264,-56.1601
-34.9264,-56.1601
-34.9264,-56.16
-34.9264,-56.1577
-34.9263,-56.1574
-34.9263,-56.1601
-34.9263,-56.1573
-34.9263,-56.1601
-34.9263,-56.1581
-34.9263,-56.1594
-34.9263,-56.1581
-34.9263,-56.1571
-34.9263,-56.1579
-34.9263,-56.1601
-34.9263,-56.1586
-34.9263,-56.1583
-34.9263,-56.1582
-34.9263,-56.1579
-34.9263,-56.1571
-34.9263,-56.157
-34.9263,-56.1592
-34.9263,-56.1574
-34.9263,-56.1598
-34.9263,-56.1598
-34.9262,-56.1603
-34.9262,-56.1567
-34.9262,-56.1601
-34.9262,-56.1645
-34.9262,-56.158
-34.9262,-56.1602
-34.9262,-56.16
-34.9262,-56.1581
-34.9262,-56.1569
-34.9262,-56.1568
-34.9262,-56.1594
-34.9262,-56.153
-34.9262,-56.16
-34.9262,-56.1568
-34.9262,-56.1557
-34.9262,-56.1604
-34.9262,-56.16
-34.9261,-56.1583
-34.9261,-56.157
-34.9261,-56.1694
-34.9261,-56.1592
-34.9261,-56.1591
-34.9261,-56.1567
-34.9261,-56.1588
-34.9261,-56.1584
-34.9261,-56.1568
-34.9261,-56.1757
-34.9261,-56.1567
-34.9261,-56.1568
-34.9261,-56.1569
-34.9261,-56.1569
-34.926,-56.1611
-34.926,-56.1563
-34.926,-56.1504
-34.926,-56.1795
-34.926,-56.1569
-34.926,-56.1565
-34.926,-56.1568
-34.926,-56.1565
-34.926,-56.1517
-34.926,-56.1591
-34.926,-56.1602
-34.926,-56.16
-34.926,-56.159
-34.926,-56.1586
-34.926,-56.1585
-34.926,-56.1567
-34.926,-56.1565
-34.926,-56.1544
-34.926,-56.1599
-34.926,-56.1592
-34.926,-56.1603
-34.926,-56.1567
-34.926,-56.1565
-34.926,-56.1563
-34.9259,-56.1588
-34.9259,-56.1565
-34.9259,-56.1566
-34.9259,-56.1608
-34.9259,-56.1566
-34.9259,-56.1614
-34.9259,-56.161
-34.9259,-56.1612
-34.9259,-56.1565
-34.9259,-56.1565
-34.9259,-56.1611
-34.9259,-56.1606
-34.9259,-56.1604
-34.9259,-56.16
-34.9259,-56.1599
-34.9259,-56.1592
-34.9259,-56.1591
-34.9259,-56.1588
-34.9259,-56.1587
-34.9259,-56.1569
-34.9259,-56.1564
-34.9259,-56.16
-34.9259,-56.1593
-34.9259,-56.1599
-34.9259,-56.1615
-34.9259,-56.1606
-34.9259,-56.1592
-34.9259,-56.1589
-34.9259,-56.1569
-34.9259,-56.1567
-34.9259,-56.159
-34.9259,-56.1581
-34.9259,-56.1569
-34.9259,-56.157
-34.9258,-56.1563
-34.9258,-56.1569
-34.9258,-56.1567
-34.9258,-56.1579
-34.9258,-56.1614
-34.9258,-56.1608
-34.9258,-56.1607
-34.9258,-56.1606
-34.9258,-56.1605
-34.9258,-56.1597
-34.9258,-56.1596
-34.9258,-56.1595
-34.9258,-56.1593
-34.9258,-56.159
-34.9258,-56.1571
-34.9258,-56.1569
-34.9258,-56.1567
-34.9258,-56.1564
-34.9258,-56.1563
-34.9258,-56.1562
-34.9258,-56.1565
-34.9258,-56.1614
-34.9258,-56.1563
-34.9258,-56.157
-34.9258,-56.149
-34.9258,-56.1593
-34.9258,-56.1596
-34.9258,-56.1614
-34.9258,-56.1563
-34.9257,-56.1602
-34.9257,-56.1596
-34.9257,-56.1596
-34.9257,-56.1604
-34.9257,-56.16
-34.9257,-56.1597
-34.9257,-56.1596
-34.9257,-56.1595
-34.9257,-56.1594
-34.9257,-56.1573
-34.9257,-56.1571
-34.9257,-56.157
-34.9257,-56.1562
-34.9257,-56.1561
-34.9257,-56.1614
-34.9257,-56.1562
-34.9257,-56.1562
-34.9257,-56.1562
-34.9256,-56.1569
-34.9256,-56.1593
-34.9256,-56.1623
-34.9256,-56.1563
-34.9256,-56.1614
-34.9256,-56.1566
-34.9256,-56.1584
-34.9256,-56.1561
-34.9256,-56.1614
-34.9256,-56.1602
-34.9256,-56.16
-34.9256,-56.159
-34.9256,-56.1576
-34.9256,-56.1575
-34.9256,-56.1573
-34.9256,-56.1571
-34.9256,-56.157
-34.9256,-56.1723
-34.9256,-56.1562
-34.9255,-56.1565
-34.9255,-56.156
-34.9255,-56.1526
-34.9255,-56.1559
-34.9255,-56.1568
-34.9255,-56.1616
-34.9255,-56.1611
-34.9255,-56.1592
-34.9255,-56.1577
-34.9255,-56.1574
-34.9255,-56.156
-34.9255,-56.1558
-34.9255,-56.1572
-34.9255,-56.1602
-34.9255,-56.156
-34.9255,-56.1598
-34.9255,-56.1582
-34.9255,-56.1581
-34.9254,-56.1559
-34.9254,-56.1615
-34.9254,-56.1557
-34.9254,-56.1591
-34.9254,-56.1608
-34.9254,-56.1602
-34.9254,-56.1601
-34.9254,-56.1591
-34.9254,-56.1589
-34.9254,-56.158
-34.9254,-56.1579
-34.9254,-56.1572
-34.9254,-56.1561
-34.9254,-56.1558
-34.9254,-56.1602
-34.9254,-56.1562
-34.9254,-56.1557
-34.9254,-56.1602
-34.9254,-56.1557
-34.9254,-56.1557
-34.9254,-56.1563
-34.9254,-56.171
-34.9253,-56.158
-34.9253,-56.1557
-34.9253,-56.1561
-34.9253,-56.1603
-34.9253,-56.1591
-34.9253,-56.159
-34.9253,-56.1571
-34.9253,-56.1563
-34.9253,-56.1562
-34.9253,-56.1557
-34.9253,-56.1555
-34.9253,-56.16
-34.9253,-56.1493
-34.9253,-56.1614
-34.9252,-56.1553
-34.9252,-56.1615
-34.9252,-56.1599
-34.9252,-56.1601
-34.9252,-56.1555
-34.9252,-56.1566
-34.9252,-56.1614
-34.9252,-56.1603
-34.9252,-56.1602
-34.9252,-56.1601
-34.9252,-56.159
-34.9252,-56.1584
-34.9252,-56.1564
-34.9252,-56.1563
-34.9252,-56.1562
-34.9252,-56.1561
-34.9252,-56.1556
-34.9252,-56.1555
-34.9252,-56.1554
-34.9252,-56.1614
-34.9252,-56.1564
-34.9252,-56.1563
-34.9252,-56.1675
-34.9252,-56.1617
-34.9251,-56.1606
-34.9251,-56.1554
-34.9251,-56.1556
-34.9251,-56.1564
-34.9251,-56.1556
-34.9251,-56.1614
-34.9251,-56.1586
-34.9251,-56.1556
-34.9251,-56.1649
-34.9251,-56.1614
-34.9251,-56.1611
-34.9251,-56.1589
-34.9251,-56.157
-34.9251,-56.1566
-34.9251,-56.1564
-34.9251,-56.1563
-34.9251,-56.1554
-34.9251,-56.1552
-34.9251,-56.1556
-34.9251,-56.1614
-34.9251,-56.1602
-34.9251,-56.1556
-34.9251,-56.1533
-34.9251,-56.1592
-34.925,-56.1555
-34.925,-56.1553
-34.925,-56.153
-34.925,-56.1563
-34.925,-56.1552
-34.925,-56.1606
-34.925,-56.161
-34.925,-56.1569
-34.925,-56.1565
-34.925,-56.1555
-34.925,-56.1553
-34.925,-56.1552
-34.925,-56.1553
-34.925,-56.1559
-34.925,-56.1609
-34.9249,-56.1599
-34.9249,-56.1616
-34.9249,-56.1556
-34.9249,-56.1589
-34.9249,-56.1614
-34.9249,-56.1614
-34.9249,-56.1611
-34.9249,-56.1609
-34.9249,-56.1589
-34.9249,-56.157
-34.9249,-56.1569
-34.9249,-56.1589
-34.9249,-56.1583
-34.9249,-56.155
-34.9249,-56.1597
-34.9249,-56.1549
-34.9248,-56.1615
-34.9248,-56.161
-34.9248,-56.1607
-34.9248,-56.1563
-34.9248,-56.1585
-34.9248,-56.1579
-34.9248,-56.1613
-34.9248,-56.1553
-34.9248,-56.1575
-34.9248,-56.1615
-34.9248,-56.1614
-34.9248,-56.161
-34.9248,-56.1603
-34.9248,-56.1601
-34.9248,-56.1591
-34.9248,-56.1553
-34.9248,-56.1552
-34.9248,-56.1548
-34.9248,-56.1609
-34.9248,-56.16
-34.9248,-56.155
-34.9248,-56.1608
-34.9248,-56.1562
-34.9247,-56.1548
-34.9247,-56.1616
-34.9247,-56.1607
-34.9247,-56.1599
-34.9247,-56.1546
-34.9247,-56.1564
-34.9247,-56.1601
-34.9247,-56.1567
-34.9247,-56.1555
-34.9247,-56.1552
-34.9247,-56.1551
-34.9247,-56.1613
-34.9247,-56.1551
-34.9247,-56.1551
-34.9247,-56.1559
-34.9247,-56.1548
-34.9247,-56.1543
-34.9247,-56.1546
-34.9247,-56.1546
-34.9247,-56.1564
-34.9247,-56.1582
-34.9246,-56.1546
-34.9246,-56.1614
-34.9246,-56.1554
-34.9246,-56.1548
-34.9246,-56.1597
-34.9246,-56.1551
-34.9246,-56.1577
-34.9246,-56.1653
-34.9246,-56.1578
-34.9246,-56.1616
-34.9246,-56.157
-34.9246,-56.1608
-34.9246,-56.1601
-34.9246,-56.1596
-34.9246,-56.1594
-34.9246,-56.1577
-34.9246,-56.1558
-34.9246,-56.1556
-34.9246,-56.1554
-34.9246,-56.1553
-34.9246,-56.1548
-34.9246,-56.1547
-34.9246,-56.1548
-34.9246,-56.1548
-34.9246,-56.1609
-34.9246,-56.16
-34.9246,-56.1551
-34.9246,-56.1546
-34.9246,-56.1608
-34.9246,-56.1546
-34.9246,-56.1546
-34.9246,-56.1546
-34.9246,-56.1607
-34.9246,-56.1556
-34.9246,-56.1615
-34.9246,-56.1564
-34.9245,-56.1546
-34.9245,-56.1607
-34.9245,-56.1603
-34.9245,-56.1556
-34.9245,-56.158
-34.9245,-56.1591
-34.9245,-56.1563
-34.9245,-56.1597
-34.9245,-56.1584
-34.9245,-56.1577
-34.9245,-56.1553
-34.9245,-56.1616
-34.9245,-56.1607
-34.9245,-56.1556
-34.9245,-56.1575
-34.9245,-56.1552
-34.9245,-56.1545
-34.9245,-56.1615
-34.9245,-56.1579
-34.9245,-56.1615
-34.9245,-56.1614
-34.9245,-56.1608
-34.9245,-56.1608
-34.9245,-56.1607
-34.9245,-56.1597
-34.9245,-56.1578
-34.9245,-56.1566
-34.9245,-56.1559
-34.9245,-56.1557
-34.9245,-56.1556
-34.9245,-56.1555
-34.9245,-56.1547
-34.9245,-56.1546
-34.9245,-56.1544
-34.9245,-56.1536
-34.9245,-56.1596
-34.9245,-56.158
-34.9245,-56.1546
-34.9245,-56.1581
-34.9245,-56.1544
-34.9245,-56.1557
-34.9245,-56.1548
-34.9245,-56.1611
-34.9245,-56.1544
-34.9245,-56.16
-34.9245,-56.1579
-34.9245,-56.1577
-34.9245,-56.1578
-34.9244,-56.156
-34.9244,-56.157
-34.9244,-56.1607
-34.9244,-56.1618
-34.9244,-56.1576
-34.9244,-56.1576
-34.9244,-56.1614
-34.9244,-56.161
-34.9244,-56.1615
-34.9244,-56.1607
-34.9244,-56.1606
-34.9244,-56.16
-34.9244,-56.1579
-34.9244,-56.1562
-34.9244,-56.1561
-34.9244,-56.1558
-34.9244,-56.1557
-34.9244,-56.1545
-34.9244,-56.1543
-34.9244,-56.1617
-34.9244,-56.1561
-34.9244,-56.1518
-34.9244,-56.1607
-34.9244,-56.1613
-34.9244,-56.1562
-34.9244,-56.1632
-34.9244,-56.1561
-34.9244,-56.1563
-34.9243,-56.1545
-34.9243,-56.1583
-34.9243,-56.1559
-34.9243,-56.1614
-34.9243,-56.1553
-34.9243,-56.1552
-34.9243,-56.1549
-34.9243,-56.154
-34.9243,-56.1559
-34.9243,-56.1606
-34.9243,-56.1566
-34.9243,-56.1563
-34.9243,-56.156
-34.9243,-56.1545
-34.9243,-56.1544
-34.9243,-56.1615
-34.9243,-56.1574
-34.9243,-56.1563
-34.9243,-56.1543
-34.9243,-56.1813
-34.9243,-56.1543
-34.9243,-56.1713
-34.9243,-56.1639
-34.9243,-56.1673
-34.9242,-56.1603
-34.9242,-56.1704
-34.9242,-56.161
-34.9242,-56.1611
-34.9242,-56.1601
-34.9242,-56.1582
-34.9242,-56.1558
-34.9242,-56.1547
-34.9242,-56.1615
-34.9242,-56.1615
-34.9242,-56.1612
-34.9242,-56.1562
-34.9242,-56.1548
-34.9242,-56.1547
-34.9242,-56.1601
-34.9242,-56.1586
-34.9242,-56.1616
-34.9242,-56.1546
-34.9242,-56.1602
-34.9242,-56.1605
-34.9241,-56.1585
-34.9241,-56.1585
-34.9241,-56.1568
-34.9241,-56.1617
-34.9241,-56.1586
-34.9241,-56.1605
-34.9241,-56.1556
-34.9241,-56.1538
-34.9241,-56.1549
-34.9241,-56.1608
-34.9241,-56.1615
-34.9241,-56.1606
-34.9241,-56.1605
-34.9241,-56.1588
-34.9241,-56.1547
-34.9241,-56.1547
-34.9241,-56.1546
-34.9241,-56.1539
-34.9241,-56.1616
-34.9241,-56.1581
-34.9241,-56.1603
-34.9241,-56.1561
-34.9241,-56.1604
-34.9241,-56.1545
-34.9241,-56.1604
-34.924,-56.1576
-34.924,-56.156
-34.924,-56.1567
-34.924,-56.1544
-34.924,-56.1603
-34.924,-56.1585
-34.924,-56.1603
-34.924,-56.1549
-34.924,-56.1539
-34.924,-56.1564
-34.924,-56.1548
-34.924,-56.1655
-34.924,-56.1586
-34.924,-56.1568
-34.924,-56.1549
-34.924,-56.1609
-34.924,-56.1608
-34.924,-56.1603
-34.924,-56.1576
-34.924,-56.1566
-34.924,-56.1564
-34.924,-56.1562
-34.924,-56.1561
-34.924,-56.1549
-34.924,-56.1545
-34.924,-56.1539
-34.924,-56.1538
-34.924,-56.16
-34.924,-56.1605
-34.924,-56.1547
-34.924,-56.1544
-34.924,-56.1533
-34.924,-56.1584
-34.924,-56.1546
-34.924,-56.1584
-34.924,-56.1548
-34.924,-56.1601
-34.924,-56.1568
-34.924,-56.1548
-34.924,-56.1571
-34.9239,-56.1584
-34.9239,-56.1583
-34.9239,-56.161
-34.9239,-56.1605
-34.9239,-56.1567
-34.9239,-56.1585
-34.9239,-56.1584
-34.9239,-56.1566
-34.9239,-56.1585
-34.9239,-56.1549
-34.9239,-56.1583
-34.9239,-56.1615
-34.9239,-56.161
-34.9239,-56.1609
-34.9239,-56.1607
-34.9239,-56.1606
-34.9239,-56.1603
-34.9239,-56.1602
-34.9239,-56.1568
-34.9239,-56.1567
-34.9239,-56.1564
-34.9239,-56.1561
-34.9239,-56.155
-34.9239,-56.1547
-34.9239,-56.1538
-34.9239,-56.1555
-34.9239,-56.1549
-34.9239,-56.155
-34.9239,-56.1549
-34.9239,-56.1616
-34.9239,-56.1584
-34.9239,-56.1548
-34.9239,-56.1608
-34.9239,-56.1547
-34.9239,-56.1538
-34.9239,-56.1692
-34.9239,-56.1579
-34.9239,-56.1537
-34.9239,-56.161
-34.9239,-56.1549
-34.9238,-56.1547
-34.9238,-56.1616
-34.9238,-56.1536
-34.9238,-56.159
-34.9238,-56.1551
-34.9238,-56.1563
-34.9238,-56.1544
-34.9238,-56.1536
-34.9238,-56.1602
-34.9238,-56.1536
-34.9238,-56.1612
-34.9238,-56.161
-34.9238,-56.155
-34.9238,-56.1548
-34.9238,-56.1616
-34.9238,-56.1616
-34.9238,-56.1615
-34.9238,-56.1608
-34.9238,-56.1602
-34.9238,-56.157
-34.9238,-56.1569
-34.9238,-56.1562
-34.9238,-56.1552
-34.9238,-56.1551
-34.9238,-56.1548
-34.9238,-56.1536
-34.9238,-56.157
-34.9238,-56.1551
-34.9238,-56.1547
-34.9238,-56.16
-34.9238,-56.1559
-34.9238,-56.1546
-34.9238,-56.1609
-34.9238,-56.1516
-34.9238,-56.1616
-34.9238,-56.1612
-34.9238,-56.1547
-34.9238,-56.1529
-34.9238,-56.1551
-34.9238,-56.1583
-34.9238,-56.1553
-34.9238,-56.1617
-34.9238,-56.1611
-34.9238,-56.161
-34.9238,-56.1611
-34.9238,-56.1615
-34.9238,-56.1583
-34.9237,-56.1615
-34.9237,-56.1611
-34.9237,-56.1563
-34.9237,-56.1605
-34.9237,-56.156
-34.9237,-56.1611
-34.9237,-56.1536
-34.9237,-56.156
-34.9237,-56.161
-34.9237,-56.1598
-34.9237,-56.1534
-34.9237,-56.1616
-34.9237,-56.1614
-34.9237,-56.1613
-34.9237,-56.161
-34.9237,-56.1599
